0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.772000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.706000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.802000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.806000	0.882000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.806000	0.882000	0.794000	0.000000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.806000	0.882000	0.795000	0.812000	0.000000	0.000000	0.000000
0.774000	0.707000	0.837000	0.806000	0.882000	0.795000	0.812000	0.768000	0.000000	0.000000
0.774000	0.707000	0.837000	0.806000	0.882000	0.795000	0.812000	0.768000	0.813000	0.000000
